Customer,Route,VehicleClass,SourceVehicleLabel,LineType,BillingType,PricingBasis,Rate,Currency,ValidFrom,ValidTo,SourceReference,Status
"AKS","RIYADH → BUR+HAIL+TABUK","10 TON","LORRY","SINGLE_TRIP","EXTRA","",3300,"SAR","","","Primary Row 627","ACTIVE_CANDIDATE"
"AKS","RIYADH → BUR+HAIL+TABUK","40 FEET","40 FEET","SINGLE_TRIP","EXTRA","",5300,"SAR","","","Primary Row 628","ACTIVE_CANDIDATE"
"AKS","RIYADH → UNAIZA","3-4 TON","DYNA 3 TON","SINGLE_TRIP","EXTRA","",900,"SAR","","","Primary Row 629","ACTIVE_CANDIDATE"
"AKS","RIYADH → UNAIZA","10 TON","LORRY","SINGLE_TRIP","EXTRA","",1300,"SAR","","","Primary Row 630","ACTIVE_CANDIDATE"
"AKS","RIYADH → UNAIZA","40 FEET","40 FEET","SINGLE_TRIP","EXTRA","",1700,"SAR","","","Primary Row 631","ACTIVE_CANDIDATE"
"AKS","RIYADH → RIYADH LOCAL","3-4 TON","DYNA 3 TON","SINGLE_TRIP","EXTRA","",300,"SAR","","","Primary Row 632","ACTIVE_CANDIDATE"
"AKS","RIYADH → RIYADH LOCAL","10 TON","LORRY","SINGLE_TRIP","EXTRA","",450,"SAR","","","Primary Row 633","ACTIVE_CANDIDATE"
"AKS","RIYADH → RIYADH LOCAL","40 FEET","40 FEET","SINGLE_TRIP","EXTRA","",900,"SAR","","","Primary Row 634","ACTIVE_CANDIDATE"
"AKS","JEDDAH → TAIF+KHAMEES","3-4 TON","DYNA 3 TON","SINGLE_TRIP","EXTRA","",1750,"SAR","","","Primary Row 635","ACTIVE_CANDIDATE"
"AKS","JEDDAH → TAIF+KHAMEES","10 TON","LORRY","SINGLE_TRIP","EXTRA","",2600,"SAR","","","Primary Row 636","ACTIVE_CANDIDATE"
"AKS","JEDDAH → TAIF+KHAMEES","40 FEET","40 FEET","SINGLE_TRIP","EXTRA","",4000,"SAR","","","Primary Row 637","ACTIVE_CANDIDATE"
"AKS","RIYADH → DAMMAM","3-4 TON","DYNA 3 TON","SINGLE_TRIP","EXTRA","",850,"SAR","","","Primary Row 638","ACTIVE_CANDIDATE"
"AKS","RIYADH → DAMMAM","10 TON","LORRY","SINGLE_TRIP","EXTRA","",1250,"SAR","","","Primary Row 639","ACTIVE_CANDIDATE"
"AKS","RIYADH → DAMMAM","40 FEET","40 FEET","SINGLE_TRIP","EXTRA","",1650,"SAR","","","Primary Row 640","ACTIVE_CANDIDATE"
"AKS","RIYADH → JUBAIL","3-4 TON","DYNA 3 TON","SINGLE_TRIP","EXTRA","",900,"SAR","","","Primary Row 641","ACTIVE_CANDIDATE"
"AKS","RIYADH → JUBAIL","10 TON","LORRY","SINGLE_TRIP","EXTRA","",1350,"SAR","","","Primary Row 642","ACTIVE_CANDIDATE"
"AKS","RIYADH → JUBAIL","40 FEET","40 FEET","SINGLE_TRIP","EXTRA","",1700,"SAR","","","Primary Row 643","ACTIVE_CANDIDATE"
"AKS","RIYADH → DAHRAN","3-4 TON","DYNA 3 TON","SINGLE_TRIP","EXTRA","",900,"SAR","","","Primary Row 644","ACTIVE_CANDIDATE"
"AKS","RIYADH → DAHRAN","10 TON","LORRY","SINGLE_TRIP","EXTRA","",1350,"SAR","","","Primary Row 645","ACTIVE_CANDIDATE"
"AKS","RIYADH → DAHRAN","40 FEET","40 FEET","SINGLE_TRIP","EXTRA","",1700,"SAR","","","Primary Row 646","ACTIVE_CANDIDATE"
"AKS","RIYADH → HOFUF","3-4 TON","DYNA 3 TON","SINGLE_TRIP","EXTRA","",800,"SAR","","","Primary Row 647","ACTIVE_CANDIDATE"
"AKS","RIYADH → HOFUF","10 TON","LORRY","SINGLE_TRIP","EXTRA","",1200,"SAR","","","Primary Row 648","ACTIVE_CANDIDATE"
"AKS","RIYADH → HOFUF","40 FEET","40 FEET","SINGLE_TRIP","EXTRA","",1650,"SAR","","","Primary Row 649","ACTIVE_CANDIDATE"
